"number","project","owner","reviewer","date","rscore","vscore"
"156610","platform/bionic","Erik Kline","Elliott Hughes","2015-06-26 15:22:05.757000000",0,0
"156610","platform/bionic","Erik Kline","Lorenzo Colitti","2015-06-26 15:25:42.618000000",0,0
"156610","platform/bionic","Erik Kline","Erik Kline","2015-06-29 09:12:08.908000000",0,0
"156610","platform/bionic","Erik Kline","Erik Kline","2015-06-29 09:16:40.063000000",0,0
"156610","platform/bionic","Erik Kline","Erik Kline","2015-06-29 09:36:38.876000000",0,1
"156610","platform/bionic","Erik Kline","Erik Kline","2015-06-29 09:40:14.995000000",0,0
"156610","platform/bionic","Erik Kline","Erik Kline","2015-06-29 09:40:53.184000000",0,1
"156610","platform/bionic","Erik Kline","Bionic Buildbot","2015-06-29 09:49:30.303000000",0,1
"156610","platform/bionic","Erik Kline","Bionic Buildbot","2015-06-29 09:59:02.899000000",0,1
"156610","platform/bionic","Erik Kline","Elliott Hughes","2015-06-29 15:58:45.506000000",2,0
"156733","platform/bionic","Yusuke Sato","Dimitry Ivanov","2015-06-25 22:07:20.180000000",2,0
"156733","platform/bionic","Yusuke Sato","Bionic Buildbot","2015-06-25 22:10:18.723000000",0,-1
"156733","platform/bionic","Yusuke Sato","Yusuke Sato","2015-06-25 22:10:28.609000000",0,0
"156733","platform/bionic","Yusuke Sato","Dimitry Ivanov","2015-06-26 17:50:11.497000000",0,1
"156733","platform/bionic","Yusuke Sato","Bionic Buildbot","2015-06-26 17:51:06.773000000",0,0
"156734","platform/frameworks/base","Yusuke Sato","Yusuke Sato","2015-06-25 22:10:51.252000000",0,0
"156734","platform/frameworks/base","Yusuke Sato","Elliott Hughes","2015-06-25 22:10:59.088000000",2,0
"156734","platform/frameworks/base","Yusuke Sato","Elliott Hughes","2015-06-29 17:39:05.054000000",0,1
"156745","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-06-26 03:06:48.469000000",2,1
"156745","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-06-26 03:21:54.967000000",0,1
"156770","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-25 22:08:31.775000000",0,0
"156770","platform/system/core","Yusuke Sato","Elliott Hughes","2015-06-25 22:09:41.689000000",2,0
"156770","platform/system/core","Yusuke Sato","Narayan Kamath","2015-06-26 08:28:53.998000000",2,0
"156770","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-26 17:44:57.251000000",0,0
"156770","platform/system/core","Yusuke Sato","Elliott Hughes","2015-06-26 17:49:39.834000000",0,1
"156770","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-26 18:03:20.204000000",0,1
"156770","platform/system/core","Yusuke Sato","Elliott Hughes","2015-06-26 18:04:49.622000000",0,0
"156770","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-29 17:04:24.756000000",0,1
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-25 22:09:06.207000000",0,0
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-25 22:09:50.529000000",0,0
"156771","platform/system/core","Yusuke Sato","Elliott Hughes","2015-06-25 22:19:52.234000000",2,0
"156771","platform/system/core","Yusuke Sato","Narayan Kamath","2015-06-26 08:26:48.209000000",2,0
"156771","platform/system/core","Yusuke Sato","Narayan Kamath","2015-06-26 08:27:56.308000000",0,0
"156771","platform/system/core","Yusuke Sato","Narayan Kamath","2015-06-26 08:28:42.279000000",0,0
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-26 17:34:57.779000000",0,0
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-26 17:36:09.243000000",0,0
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-26 17:36:53.718000000",0,0
"156771","platform/system/core","Yusuke Sato","Elliott Hughes","2015-06-26 17:53:19.818000000",2,0
"156771","platform/system/core","Yusuke Sato","Yusuke Sato","2015-06-29 17:14:19.735000000",0,1
"157141","platform/frameworks/base","Tiger Huang","Tiger Huang","2015-06-29 09:22:14.469000000",0,0
"157141","platform/frameworks/base","Tiger Huang","John Spurlock","2015-06-29 13:28:21.445000000",1,0
"157141","platform/frameworks/base","Tiger Huang","Wale Ogunwale","2015-06-29 15:08:59.328000000",2,0
"157141","platform/frameworks/base","Tiger Huang","Wale Ogunwale","2015-06-29 15:09:18.401000000",0,1
"157234","platform/bionic","Elliott Hughes","Bertrand Simonnet","2015-06-29 20:49:58.260000000",1,0
"157234","platform/bionic","Elliott Hughes","Dimitry Ivanov","2015-06-29 20:57:54.663000000",2,0
"157234","platform/bionic","Elliott Hughes","Elliott Hughes","2015-06-29 21:00:27.793000000",0,1
"157234","platform/bionic","Elliott Hughes","Bionic Buildbot","2015-06-29 21:01:31.143000000",0,0
"157238","platform/frameworks/base","Yang Ni","Yang Ni","2015-06-29 22:39:42.825000000",2,1
"157254","platform/frameworks/opt/net/wifi","Andreas Gampe","Stephen Hines","2015-06-30 00:16:01.132000000",2,0
"157254","platform/frameworks/opt/net/wifi","Andreas Gampe","Andreas Gampe","2015-06-30 00:32:31.870000000",0,1
"157268","platform/frameworks/base","Stephen Hines","Pirama Arumuga Nainar","2015-06-30 01:07:24.411000000",2,0
"157268","platform/frameworks/base","Stephen Hines","Stephen Hines","2015-06-30 01:11:12.001000000",0,1
"157271","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-06-29 22:15:01.643000000",2,1
"157271","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-06-29 22:23:03.725000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-06-29 23:29:50.593000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Andreas Gampe","2015-06-30 00:24:31.209000000",2,0
"157275","platform/system/core","Evgenii Stepanov","Andreas Gampe","2015-06-30 00:28:20.114000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Stephen Hines","2015-06-30 00:28:48.110000000",1,0
"157275","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-06-30 00:34:42.966000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-06-30 00:45:27.376000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Andreas Gampe","2015-06-30 01:50:20.068000000",0,0
"157275","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-06-30 18:48:11.441000000",0,1
"157275","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-06-30 18:49:12.957000000",0,0
"157279","platform/system/core","Elliott Hughes","Christopher Ferris","2015-06-30 17:33:55.596000000",0,0
"157279","platform/system/core","Elliott Hughes","Elliott Hughes","2015-06-30 17:45:11.134000000",0,0
"157279","platform/system/core","Elliott Hughes","Christopher Ferris","2015-06-30 17:51:00.318000000",2,0
"157279","platform/system/core","Elliott Hughes","Elliott Hughes","2015-06-30 21:47:19.177000000",0,1
"157294","platform/frameworks/base","John Hoford","Stephen Hines","2015-06-30 01:30:34.845000000",0,0
"157294","platform/frameworks/base","John Hoford","John Hoford","2015-06-30 02:03:39.312000000",0,0
"157294","platform/frameworks/base","John Hoford","Stephen Hines","2015-06-30 02:16:30.714000000",0,0
"157294","platform/frameworks/base","John Hoford","Jean-Luc Brouillet","2015-06-30 17:31:47.206000000",2,0
"157294","platform/frameworks/base","John Hoford","John Hoford","2015-06-30 19:52:46.374000000",0,0
"157294","platform/frameworks/base","John Hoford","John Hoford","2015-06-30 19:53:51.463000000",1,1
"157294","platform/frameworks/base","John Hoford","Stephen Hines","2015-06-30 21:57:03.520000000",2,0
"157370","platform/bionic","Neil Fuller","Neil Fuller","2015-06-30 13:50:25.794000000",0,0
"157370","platform/bionic","Neil Fuller","Bionic Buildbot","2015-06-30 14:07:15.097000000",0,1
"157370","platform/bionic","Neil Fuller","Bionic Buildbot","2015-06-30 15:18:33.305000000",0,0
"157370","platform/bionic","Neil Fuller","Elliott Hughes","2015-06-30 15:24:55.815000000",2,0
"157439","platform/frameworks/base","Miao Wang","Stephen Hines","2015-07-01 05:32:13.203000000",2,0
"157439","platform/frameworks/base","Miao Wang","Miao Wang","2015-07-01 05:53:38.227000000",0,1
"157455","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-07-01 02:01:59.472000000",2,1
"157455","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-07-01 02:19:55.962000000",0,0
"157634","platform/bionic","Egor Kochetov","Elliott Hughes","2015-07-01 15:32:55.452000000",2,1
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-03 09:26:26.421000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-04 12:51:00.092000000",1,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-06 13:14:03.847000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-07 06:44:00.553000000",1,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-07 11:08:54.514000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-07 12:57:45.700000000",1,0
"157843","platform/system/core","Jinghui Gu","Andreas Gampe","2015-07-07 18:09:15.817000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-08 01:36:54.060000000",1,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-08 19:09:58.697000000",1,0
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-09 11:36:32.296000000",2,0
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-09 11:37:05.846000000",0,0
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-09 11:37:09.746000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-09 12:00:01.041000000",0,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-09 12:00:32.537000000",1,0
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-09 12:01:14.689000000",2,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-09 12:06:13.465000000",1,0
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-09 12:27:04.429000000",2,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-09 16:26:20.323000000",0,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-09 16:26:51.125000000",-1,0
"157843","platform/system/core","Jinghui Gu","Jinghui Gu","2015-07-10 03:29:00.830000000",1,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-10 15:24:35.040000000",1,1
"157843","platform/system/core","Jinghui Gu","Narayan Kamath","2015-07-10 16:03:39.319000000",2,0
"157843","platform/system/core","Jinghui Gu","Calin Juravle","2015-07-10 16:08:14.049000000",0,0
"157883","platform/bionic","Elliott Hughes","Bionic Buildbot","2015-07-02 07:18:59.200000000",0,1
"157883","platform/bionic","Elliott Hughes","Colin Cross","2015-07-06 19:20:46.968000000",2,0
"157923","platform/frameworks/base","zhenyu wang","zhenyu wang","2015-07-06 02:08:22.229000000",0,0
"157923","platform/frameworks/base","zhenyu wang","zhenyu wang","2015-07-06 03:27:30.997000000",0,0
"157923","platform/frameworks/base","zhenyu wang","zhenyu wang","2015-07-06 03:36:40.849000000",0,0
"157923","platform/frameworks/base","zhenyu wang","Mike Lockwood","2015-07-06 17:10:22.762000000",2,1
"157969","platform/frameworks/opt/net/wifi","Henrik Baard","Narayan Kamath","2015-07-03 12:04:48.954000000",0,0
"157969","platform/frameworks/opt/net/wifi","Henrik Baard","Henrik Baard","2015-07-06 05:46:27.909000000",0,0
"157969","platform/frameworks/opt/net/wifi","Henrik Baard","Narayan Kamath","2015-07-06 09:54:47.811000000",2,0
"157969","platform/frameworks/opt/net/wifi","Henrik Baard","Narayan Kamath","2015-07-06 09:55:19.455000000",0,0
"157969","platform/frameworks/opt/net/wifi","Henrik Baard","Narayan Kamath","2015-07-09 12:19:23.177000000",2,1
"157981","platform/frameworks/base","Narayan Kamath","Narayan Kamath","2015-07-02 11:18:16.292000000",2,1
"158064","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-03 12:03:20.872000000",2,0
"158064","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-03 14:07:31.365000000",0,1
"158083","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-07 15:52:38.058000000",2,0
"158083","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-07 16:11:44.305000000",0,1
"158190","platform/system/core","Derrick Bonafilia","Elliott Hughes","2015-07-06 17:51:09.660000000",2,1
"158192","platform/bionic","Evgenii Stepanov","Bionic Buildbot","2015-07-07 16:14:06.244000000",0,1
"158192","platform/bionic","Evgenii Stepanov","Dimitry Ivanov","2015-07-07 17:29:42.302000000",0,0
"158192","platform/bionic","Evgenii Stepanov","Evgenii Stepanov","2015-07-07 17:51:15.584000000",0,0
"158192","platform/bionic","Evgenii Stepanov","Evgenii Stepanov","2015-07-07 17:56:38.350000000",0,0
"158192","platform/bionic","Evgenii Stepanov","Bionic Buildbot","2015-07-07 18:04:12.010000000",0,1
"158192","platform/bionic","Evgenii Stepanov","Dimitry Ivanov","2015-07-07 18:09:29.046000000",0,0
"158192","platform/bionic","Evgenii Stepanov","Dimitry Ivanov","2015-07-07 18:12:34.353000000",2,0
"158196","platform/frameworks/av","Evgenii Stepanov","Dan Albert","2015-07-07 23:22:51.479000000",2,0
"158196","platform/frameworks/av","Evgenii Stepanov","Evgenii Stepanov","2015-07-08 19:53:18.045000000",0,1
"158206","platform/bionic","Elliott Hughes","Daniel Erat","2015-07-07 16:28:23.249000000",2,0
"158206","platform/bionic","Elliott Hughes","Bionic Buildbot","2015-07-07 16:51:43.138000000",0,1
"158206","platform/bionic","Elliott Hughes","Elliott Hughes","2015-07-07 16:56:49.687000000",0,1
"158216","platform/bionic","Elliott Hughes","Elliott Hughes","2015-07-06 21:44:29.069000000",2,1
"158216","platform/bionic","Elliott Hughes","Bionic Buildbot","2015-07-06 22:12:44.459000000",0,0
"158225","platform/system/core","Daniel Rosenberg","Dan Albert","2015-07-08 18:42:05.371000000",0,0
"158225","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-08 19:37:45.896000000",0,0
"158225","platform/system/core","Daniel Rosenberg","Dan Albert","2015-07-08 19:54:15.898000000",2,0
"158225","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-08 20:14:53.094000000",0,1
"158253","platform/frameworks/base","Elliott Hughes","Dan Albert","2015-07-07 05:16:46.433000000",2,0
"158253","platform/frameworks/base","Elliott Hughes","Elliott Hughes","2015-07-07 06:00:53.732000000",0,1
"158256","platform/system/core","Elliott Hughes","Christopher Ferris","2015-07-07 21:39:46.913000000",2,0
"158256","platform/system/core","Elliott Hughes","Elliott Hughes","2015-07-07 21:42:22.356000000",0,1
"158319","platform/system/core","Daniel Rosenberg","Rom Lemarchand","2015-07-08 21:11:05.873000000",1,0
"158319","platform/system/core","Daniel Rosenberg","Elliott Hughes","2015-07-08 21:11:38.670000000",2,0
"158319","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-08 23:38:32.987000000",0,0
"158319","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-08 23:46:40.694000000",0,0
"158319","platform/system/core","Daniel Rosenberg","Rom Lemarchand","2015-07-11 14:16:07.172000000",2,0
"158319","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-14 00:55:57.521000000",0,1
"158397","platform/system/core","Daniel Rosenberg","Rom Lemarchand","2015-07-11 14:15:05.434000000",2,0
"158397","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-14 00:55:21.282000000",0,1
"158398","platform/system/core","Daniel Rosenberg","Rom Lemarchand","2015-07-11 14:16:24.420000000",2,0
"158398","platform/system/core","Daniel Rosenberg","Daniel Rosenberg","2015-07-14 00:57:13.187000000",0,1
"158442","platform/frameworks/base","Neil Fuller","Elliott Hughes","2015-07-07 17:45:30.352000000",2,0
"158442","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-08 10:18:10.235000000",0,1
"158443","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-07 16:14:55.963000000",0,0
"158443","platform/frameworks/base","Neil Fuller","Elliott Hughes","2015-07-07 17:44:37.391000000",2,0
"158443","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-09 09:44:16.574000000",0,1
"158461","platform/frameworks/base","Hyemin Hwang","Chris Tate","2015-07-16 00:09:24.284000000",2,1
"158492","platform/bionic","Christopher Ferris","Bionic Buildbot","2015-07-08 03:13:53.523000000",0,-1
"158492","platform/bionic","Christopher Ferris","Elliott Hughes","2015-07-08 03:37:05.248000000",2,0
"158492","platform/bionic","Christopher Ferris","Christopher Ferris","2015-07-08 18:29:56.408000000",0,0
"158492","platform/bionic","Christopher Ferris","Christopher Ferris","2015-07-08 18:30:28.389000000",0,0
"158492","platform/bionic","Christopher Ferris","Elliott Hughes","2015-07-08 18:31:35.774000000",0,0
"158492","platform/bionic","Christopher Ferris","Elliott Hughes","2015-07-08 18:31:49.397000000",2,0
"158492","platform/bionic","Christopher Ferris","Bionic Buildbot","2015-07-08 19:05:40.595000000",0,1
"158492","platform/bionic","Christopher Ferris","Christopher Ferris","2015-07-08 19:12:29.923000000",0,0
"158492","platform/bionic","Christopher Ferris","Christopher Ferris","2015-07-08 19:15:34.982000000",2,1
"158520","platform/frameworks/base","Elliott Hughes","Christopher Ferris","2015-07-08 17:36:49.573000000",2,0
"158520","platform/frameworks/base","Elliott Hughes","Elliott Hughes","2015-07-08 18:12:12.852000000",0,1
"158526","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-07-09 15:47:25.026000000",2,0
"158526","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-07-09 23:32:13.812000000",0,1
"158532","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-09 11:10:02.948000000",2,0
"158532","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-09 11:10:45.601000000",0,1
"158543","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-09 08:32:23.972000000",2,0
"158543","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-07-09 09:46:56.182000000",1,0
"158543","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-09 11:10:12.944000000",2,0
"158543","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-07-13 10:26:01.391000000",2,0
